"Incident ID","Incident Date",State,"City Or County",Address,"Victims Killed","Victims Injured","Suspects Killed","Suspects Injured","Suspects Arrested",Operations
3280583,"August 6, 2025",Nevada,"Las Vegas","2000 block of W Sahara Ave",1,0,0,0,1,N/A
3281063,"August 6, 2025",Kentucky,Louisville,"4200 block of Norbrook Dr",1,0,0,0,1,N/A
3281239,"August 6, 2025",Ohio,Cincinnati,"Vine St and Green St",1,0,0,0,0,N/A
3281599,"August 6, 2025",Wisconsin,Milwaukee,"3100 block of W Fairmount Ave",1,0,0,0,1,N/A
3281590,"August 6, 2025",Washington,Vancouver,"17700 block of SE Mill Plain",0,0,1,0,0,N/A
3281033,"August 6, 2025",Washington,Tacoma,"1901 S Union Ave",1,1,0,0,1,N/A
3280855,"August 6, 2025",Illinois,"Great Lakes","2601 Paul Jones St",1,0,0,0,0,N/A
3281540,"August 6, 2025",California,Oxnard,"5735 CA-1",1,0,1,0,0,N/A
3280821,"August 6, 2025",Wisconsin,"Wild Rose","WI-22 and County Rd A",0,0,1,0,0,N/A
3280404,"August 6, 2025",Texas,Bacliff,"1125 Grand Ave",1,0,0,0,1,N/A
3281403,"August 6, 2025",California,Hesperia,"9800 block of 3rd Ave",1,0,0,0,0,N/A
3281380,"August 6, 2025",Missouri,"Kansas City","3900 block of Morrell Ave",1,0,0,0,0,N/A
3281278,"August 6, 2025","South Carolina",Orangeburg,"Coburg Ln",0,0,1,0,0,N/A
3280531,"August 6, 2025",Florida,Jacksonville,"2800 block of Begonia Rd",0,1,1,0,0,N/A
3281442,"August 6, 2025",Louisiana,Paulina,"3000 block of LA-642",1,0,0,0,1,N/A
3281259,"August 6, 2025",Kansas,Topeka,"100 block of NW Kendall Ave",1,0,0,0,0,N/A
3281573,"August 6, 2025",Georgia,Fairburn,"Mayfern Dr",1,0,0,0,2,N/A
3280797,"August 6, 2025","New York","Corona (Queens)","84-10 Rockaway Beach Blvd",1,0,0,0,0,N/A
3280814,"August 6, 2025",Indiana,"Fort Wayne","7211 Lakeridge Dr",1,0,0,0,1,N/A
3281686,"August 6, 2025",Florida,Miami,"3300 block of SW 37th Ave",1,1,0,0,0,N/A
3281091,"August 6, 2025",Illinois,Algonquin,"Crystal Lake Rd and Foxford Dr",0,0,1,0,0,N/A
3281298,"August 6, 2025",Virginia,Chesapeake,"500 block of Willow Bridge Ct",1,2,0,0,1,N/A
3281548,"August 6, 2025",California,Carson,"I-710 and E Del Amo Blvd",2,0,0,0,0,N/A
3281050,"August 6, 2025",Illinois,Chicago,"3516 S Rhodes Ave",1,0,0,0,0,N/A
3281142,"August 6, 2025",Colorado,Pueblo,"200 block of W Mesa Ave",1,0,0,0,0,N/A
3281174,"August 6, 2025",Iowa,Glenwood,"405 N Grove St",2,0,0,1,1,N/A
3280385,"August 6, 2025",Texas,Houston,"4655 Wild Indigo St",1,0,0,0,1,N/A
3280986,"August 6, 2025",Pennsylvania,Pittsburgh,"4100 block of Murray Ave",0,0,1,0,0,N/A
3281726,"August 6, 2025",Tennessee,Athens,"Tell St and Howard St",1,1,0,0,1,N/A
3281225,"August 6, 2025",Delaware,Frederica,"Lorna Dr",2,0,1,0,0,N/A
3282557,"August 6, 2025",Washington,Custer,"3000 block of W 75th St",1,0,0,0,1,N/A
3280361,"August 5, 2025",Mississippi,Mccomb,"MS-44 and Cole Thomas Rd",1,1,1,0,0,N/A
3280394,"August 5, 2025",Illinois,Peoria,"NE Glen Oak Ave and N Prospect Rd",0,0,1,0,0,N/A
3280835,"August 5, 2025",Indiana,Peru,"IN-19 and 150 E",1,0,0,0,0,N/A
3281358,"August 5, 2025",Alabama,Huntsville,"1115 Retlaw St",1,0,1,0,0,N/A
3280070,"August 5, 2025",Indiana,Mishawaka,"500 block of E 12th St",1,0,0,0,1,N/A
3281323,"August 5, 2025",Illinois,"Johnston City","1500 block of Pine Ave",1,0,0,0,1,N/A
3281594,"August 5, 2025",California,"Los Angeles",N/A,1,0,0,0,0,N/A
3280673,"August 5, 2025",California,Compton,"2800 block of E Del Amo Blvd",1,0,0,0,0,N/A
3280037,"August 5, 2025",Indiana,Vincennes,"2101 N 6th St",1,0,0,0,1,N/A
3280734,"August 5, 2025",California,Merced,"2560 Midge Ave",1,0,0,0,0,N/A
3280680,"August 5, 2025",California,Sylmar,"11900 block of Foothill Blvd",1,0,0,0,0,N/A
3279927,"August 5, 2025",California,"Los Angeles","642 S Alvarado St",1,0,0,0,0,N/A
3280284,"August 5, 2025","North Carolina",Greensboro,"1601 Marion St",0,0,1,0,0,N/A
3280644,"August 5, 2025","North Carolina",Greensboro,"7340 W Friendly Ave",1,0,0,0,2,N/A
3280237,"August 5, 2025","North Carolina","Merry Hill","745 NC-45 N",1,2,0,0,0,N/A
3279761,"August 5, 2025",Kansas,Wichita,"600 block of N Poplar St",1,0,0,0,0,N/A
3280292,"August 5, 2025",Nevada,"Las Vegas","5600 block of N Bonita Vista St",1,0,0,0,1,N/A
3280412,"August 5, 2025",California,"Paso Robles","2600 block of CA-46",1,0,0,0,0,N/A
3280407,"August 5, 2025",Ohio,Cincinnati,"2000 block of Mohawk Pl",1,0,0,0,0,N/A
3281498,"August 5, 2025",Nevada,"Amargosa Valley",N/A,0,0,1,0,0,N/A
3280288,"August 5, 2025","District of Columbia",Washington,"1800 block of U St SE",1,2,0,0,0,N/A
3281185,"August 5, 2025",Iowa,Burlington,"Iowa City Rd",0,0,1,0,0,N/A
3279518,"August 5, 2025",Illinois,Chicago,"7200 block of S Green St",1,2,0,0,0,N/A
3280649,"August 5, 2025","South Dakota","Haakon County (county)",N/A,0,0,1,0,0,N/A
3285722,"August 5, 2025",Oklahoma,Norman,"3300 block of 12th Ave SE",1,0,0,0,1,N/A
3281368,"August 5, 2025",Alabama,Maplesville,"Co Rd 324",1,0,0,0,1,N/A
3281816,"August 5, 2025",Indiana,Greensburg,"3300 S Co Rd 60 SW",1,0,0,0,1,N/A
3282432,"August 4, 2025",Washington,Sunnyside,"1820 WA-241",1,0,0,0,0,N/A
3278790,"August 4, 2025",Alabama,Birmingham,"86th Pl N and Zion City Rd",1,0,0,0,0,N/A
3279560,"August 4, 2025","District of Columbia",Washington,"1300 block of Otis Pl NW",1,0,0,0,0,N/A
3278673,"August 4, 2025",Nebraska,Omaha,"N 24th St and Patrick Ave",1,2,0,0,0,N/A
3279539,"August 4, 2025","New York",Perrysburg,"10996 Whites Dr",1,1,1,0,0,N/A
3280377,"August 4, 2025",Mississippi,Greenwood,"603 Viola B Sanders Dr",1,0,0,0,2,N/A
3278580,"August 4, 2025",Illinois,Rockford,"101 15th Ave",1,0,0,0,1,N/A
3279016,"August 4, 2025",California,"Los Angeles","Imperial Hwy and Main St",1,0,0,0,0,N/A
3279747,"August 4, 2025","North Carolina","Saint Pauls","Talmage Rd and Tolarsville Rd",1,0,0,0,1,N/A
3279862,"August 4, 2025",Michigan,Saginaw,"Robinwood Ave and Erie St",1,1,0,0,0,N/A
3279925,"August 4, 2025",California,Torrance,"3824 W 172nd St",1,0,0,0,0,N/A
3279618,"August 4, 2025",Texas,Bryan,"9401 E State Hwy 21",0,1,1,0,0,N/A
3281488,"August 4, 2025",Louisiana,Monroe,"9 B Lock Dr",1,0,0,0,1,N/A
3282878,"August 4, 2025",Alabama,Eastaboga,"100 block of Country Ln",1,0,0,0,1,N/A
3278866,"August 4, 2025",Texas,Austin,"11400 block of Moore Rd",1,0,0,0,1,N/A
3279874,"August 4, 2025",Georgia,Jonesboro,"7600 block of Connell Dr",1,0,0,0,0,N/A
3279644,"August 4, 2025",Texas,"San Diego","200 block of N Mier St",1,0,0,0,1,N/A
3279587,"August 4, 2025",California,Richmond,"480 1st St",0,0,1,0,0,N/A
3278590,"August 4, 2025",California,"Los Angeles","E 14th Pl and Paloma St",2,6,0,0,0,N/A
3278798,"August 4, 2025",Alabama,Montgomery,"900 block of Charles St",1,0,0,0,0,N/A
3279066,"August 4, 2025","South Carolina",Summerville,"Grand View Crossing",1,1,0,0,1,N/A
3278823,"August 4, 2025",Florida,Middleburg,"1847 Silver Point",2,0,0,0,1,N/A
3281245,"August 4, 2025",Virginia,Dillwyn,"6400 block of Plank Rd",1,0,0,0,1,N/A
